hit_id	protein_id	qc	per_ident	sbjct_start	sbjct_end	sbjct_len	query_len	gene_id	locus_tag	org_name	gene_location	gene_len	cds_location
ref|XP_068703613.1|	XP_068703613.1	0.99	0.5	5	662	658	699	NC_090872	LOC138000846	Montipora_foliosa	{'start': 44891500, 'end': 44946586, 'strand': 2}	55087	[{'start': 62, 'end': 152, 'strand': 1}, {'start': 6226, 'end': 6412, 'strand': 1}, {'start': 7738, 'end': 7873, 'strand': 1}, {'start': 16174, 'end': 16257, 'strand': 1}, {'start': 20001, 'end': 20108, 'strand': 1}, {'start': 23863, 'end': 23997, 'strand': 1}, {'start': 24549, 'end': 24618, 'strand': 1}, {'start': 25587, 'end': 25675, 'strand': 1}, {'start': 26394, 'end': 26501, 'strand': 1}, {'start': 34025, 'end': 34140, 'strand': 1}, {'start': 35048, 'end': 35084, 'strand': 1}, {'start': 35167, 'end': 35235, 'strand': 1}, {'start': 36321, 'end': 36376, 'strand': 1}, {'start': 37580, 'end': 37640, 'strand': 1}, {'start': 38089, 'end': 38147, 'strand': 1}, {'start': 38613, 'end': 38674, 'strand': 1}, {'start': 40679, 'end': 40794, 'strand': 1}, {'start': 41413, 'end': 41455, 'strand': 1}, {'start': 42235, 'end': 42298, 'strand': 1}, {'start': 45065, 'end': 45122, 'strand': 1}, {'start': 50135, 'end': 50212, 'strand': 1}, {'start': 53822, 'end': 53883, 'strand': 1}, {'start': 54319, 'end': 54379, 'strand': 1}, {'start': 54766, 'end': 54810, 'strand': 1}]
ref|XP_058954563.2|	XP_058954563.2	0.98	0.52	5	654	650	699	NC_089318	LOC131781869	Pocillopora_verrucosa	{'start': 6642401, 'end': 6659746, 'strand': 2}	17346	[{'start': 51, 'end': 135, 'strand': 1}, {'start': 1230, 'end': 1419, 'strand': 1}, {'start': 2146, 'end': 2284, 'strand': 1}, {'start': 2970, 'end': 3053, 'strand': 1}, {'start': 3613, 'end': 3720, 'strand': 1}, {'start': 5259, 'end': 5387, 'strand': 1}, {'start': 6004, 'end': 6073, 'strand': 1}, {'start': 6927, 'end': 7015, 'strand': 1}, {'start': 7436, 'end': 7543, 'strand': 1}, {'start': 8168, 'end': 8283, 'strand': 1}, {'start': 8674, 'end': 8710, 'strand': 1}, {'start': 9172, 'end': 9240, 'strand': 1}, {'start': 9507, 'end': 9562, 'strand': 1}, {'start': 11375, 'end': 11435, 'strand': 1}, {'start': 11863, 'end': 11921, 'strand': 1}, {'start': 12089, 'end': 12150, 'strand': 1}, {'start': 12694, 'end': 12809, 'strand': 1}, {'start': 13052, 'end': 13094, 'strand': 1}, {'start': 13847, 'end': 13910, 'strand': 1}, {'start': 14413, 'end': 14470, 'strand': 1}, {'start': 14660, 'end': 14752, 'strand': 1}, {'start': 15378, 'end': 15439, 'strand': 1}, {'start': 15909, 'end': 15969, 'strand': 1}, {'start': 16898, 'end': 16936, 'strand': 1}]
emb|CAH3043836.1|	CAH3043836.1	0.98	0.53	5	655	651	699	CALNXJ010000007.1	PMEA_00031748	Pocillopora_meandrina	{'start': 3360619, 'end': 3378085, 'strand': 2}	17467	[{'start': 3377945, 'end': 3378029, 'strand': 2}, {'start': 3376662, 'end': 3376851, 'strand': 2}, {'start': 3375756, 'end': 3375894, 'strand': 2}, {'start': 3374928, 'end': 3375011, 'strand': 2}, {'start': 3374262, 'end': 3374369, 'strand': 2}, {'start': 3372617, 'end': 3372745, 'strand': 2}, {'start': 3371911, 'end': 3371980, 'strand': 2}, {'start': 3371025, 'end': 3371113, 'strand': 2}, {'start': 3370493, 'end': 3370600, 'strand': 2}, {'start': 3369775, 'end': 3369890, 'strand': 2}, {'start': 3369346, 'end': 3369382, 'strand': 2}, {'start': 3368818, 'end': 3368886, 'strand': 2}, {'start': 3368495, 'end': 3368550, 'strand': 2}, {'start': 3366615, 'end': 3366675, 'strand': 2}, {'start': 3366072, 'end': 3366130, 'strand': 2}, {'start': 3365846, 'end': 3365907, 'strand': 2}, {'start': 3364888, 'end': 3365003, 'strand': 2}, {'start': 3364608, 'end': 3364650, 'strand': 2}, {'start': 3363792, 'end': 3363855, 'strand': 2}, {'start': 3363232, 'end': 3363289, 'strand': 2}, {'start': 3362952, 'end': 3363044, 'strand': 2}, {'start': 3362262, 'end': 3362326, 'strand': 2}, {'start': 3361838, 'end': 3362060, 'strand': 2}]
ref|XP_029179300.2|	XP_029179300.2	0.99	0.51	5	663	659	699	NW_025322793	LOC114946822	Acropora_millepora	{'start': 100237, 'end': 132272, 'strand': 1}	32036	[{'start': 133, 'end': 223, 'strand': 1}, {'start': 5061, 'end': 5250, 'strand': 1}, {'start': 5757, 'end': 5892, 'strand': 1}, {'start': 6554, 'end': 6637, 'strand': 1}, {'start': 6906, 'end': 7013, 'strand': 1}, {'start': 9869, 'end': 10003, 'strand': 1}, {'start': 11774, 'end': 11843, 'strand': 1}, {'start': 13743, 'end': 13831, 'strand': 1}, {'start': 14174, 'end': 14281, 'strand': 1}, {'start': 15123, 'end': 15238, 'strand': 1}, {'start': 15921, 'end': 15957, 'strand': 1}, {'start': 17073, 'end': 17141, 'strand': 1}, {'start': 17663, 'end': 17718, 'strand': 1}, {'start': 18791, 'end': 18851, 'strand': 1}, {'start': 19312, 'end': 19370, 'strand': 1}, {'start': 20773, 'end': 20834, 'strand': 1}, {'start': 21401, 'end': 21516, 'strand': 1}, {'start': 22054, 'end': 22096, 'strand': 1}, {'start': 22442, 'end': 22505, 'strand': 1}, {'start': 25420, 'end': 25477, 'strand': 1}, {'start': 26113, 'end': 26190, 'strand': 1}, {'start': 30978, 'end': 31039, 'strand': 1}, {'start': 31507, 'end': 31567, 'strand': 1}, {'start': 31789, 'end': 31833, 'strand': 1}]
ref|XP_015766187.1|	XP_015766187.1	0.99	0.51	5	663	659	699	NW_015441300	LOC107345014	Acropora_digitifera	{'start': 363775, 'end': 393350, 'strand': 1}	29576	[{'start': 217, 'end': 307, 'strand': 1}, {'start': 3133, 'end': 3300, 'strand': 1}, {'start': 3821, 'end': 3842, 'strand': 1}, {'start': 4349, 'end': 4484, 'strand': 1}, {'start': 5103, 'end': 5186, 'strand': 1}, {'start': 5456, 'end': 5563, 'strand': 1}, {'start': 12169, 'end': 12303, 'strand': 1}, {'start': 13283, 'end': 13352, 'strand': 1}, {'start': 15335, 'end': 15423, 'strand': 1}, {'start': 15760, 'end': 15867, 'strand': 1}, {'start': 16571, 'end': 16686, 'strand': 1}, {'start': 17357, 'end': 17393, 'strand': 1}, {'start': 17677, 'end': 17745, 'strand': 1}, {'start': 18272, 'end': 18327, 'strand': 1}, {'start': 19403, 'end': 19463, 'strand': 1}, {'start': 19925, 'end': 19983, 'strand': 1}, {'start': 21594, 'end': 21655, 'strand': 1}, {'start': 22221, 'end': 22336, 'strand': 1}, {'start': 22815, 'end': 22857, 'strand': 1}, {'start': 23197, 'end': 23260, 'strand': 1}, {'start': 26142, 'end': 26199, 'strand': 1}, {'start': 26775, 'end': 26852, 'strand': 1}, {'start': 28485, 'end': 28546, 'strand': 1}, {'start': 29037, 'end': 29097, 'strand': 1}, {'start': 29319, 'end': 29363, 'strand': 1}]
ref|XP_015766188.1|	XP_015766188.1	0.99	0.51	5	661	657	699	NW_015441300	LOC107345014	Acropora_digitifera	{'start': 363775, 'end': 393350, 'strand': 1}	29576	[{'start': 217, 'end': 307, 'strand': 1}, {'start': 3133, 'end': 3300, 'strand': 1}, {'start': 3821, 'end': 3842, 'strand': 1}, {'start': 4349, 'end': 4484, 'strand': 1}, {'start': 5103, 'end': 5186, 'strand': 1}, {'start': 5456, 'end': 5563, 'strand': 1}, {'start': 12169, 'end': 12303, 'strand': 1}, {'start': 13283, 'end': 13352, 'strand': 1}, {'start': 15335, 'end': 15423, 'strand': 1}, {'start': 15760, 'end': 15867, 'strand': 1}, {'start': 16571, 'end': 16686, 'strand': 1}, {'start': 17357, 'end': 17393, 'strand': 1}, {'start': 17677, 'end': 17745, 'strand': 1}, {'start': 18272, 'end': 18327, 'strand': 1}, {'start': 19403, 'end': 19463, 'strand': 1}, {'start': 19925, 'end': 19983, 'strand': 1}, {'start': 21594, 'end': 21655, 'strand': 1}, {'start': 22221, 'end': 22336, 'strand': 1}, {'start': 22815, 'end': 22857, 'strand': 1}, {'start': 23197, 'end': 23260, 'strand': 1}, {'start': 26142, 'end': 26199, 'strand': 1}, {'start': 26775, 'end': 26852, 'strand': 1}, {'start': 28485, 'end': 28546, 'strand': 1}, {'start': 29037, 'end': 29097, 'strand': 1}, {'start': 29319, 'end': 29363, 'strand': 1}]
ref|XP_073247759.1|	XP_073247759.1	0.99	0.48	5	630	626	699	NC_133207	LOC140942692	Porites_lutea	{'start': 11077652, 'end': 11150817, 'strand': 2}	73166	[{'start': 59, 'end': 149, 'strand': 1}, {'start': 8016, 'end': 8193, 'strand': 1}, {'start': 15185, 'end': 15320, 'strand': 1}, {'start': 25064, 'end': 25147, 'strand': 1}, {'start': 40385, 'end': 40492, 'strand': 1}, {'start': 40885, 'end': 41016, 'strand': 1}, {'start': 44809, 'end': 44878, 'strand': 1}, {'start': 47761, 'end': 47849, 'strand': 1}, {'start': 48056, 'end': 48163, 'strand': 1}, {'start': 51823, 'end': 51938, 'strand': 1}, {'start': 52650, 'end': 52686, 'strand': 1}, {'start': 53375, 'end': 53443, 'strand': 1}, {'start': 54492, 'end': 54547, 'strand': 1}, {'start': 55669, 'end': 55729, 'strand': 1}, {'start': 55976, 'end': 56034, 'strand': 1}, {'start': 57454, 'end': 57515, 'strand': 1}, {'start': 63141, 'end': 63256, 'strand': 1}, {'start': 64179, 'end': 64221, 'strand': 1}, {'start': 69227, 'end': 69290, 'strand': 1}, {'start': 69863, 'end': 69920, 'strand': 1}, {'start': 70489, 'end': 70572, 'strand': 1}, {'start': 70952, 'end': 71013, 'strand': 1}, {'start': 72293, 'end': 72353, 'strand': 1}, {'start': 72604, 'end': 72648, 'strand': 1}]
ref|XP_029179301.2|	XP_029179301.2	0.84	0.54	64	635	572	699	NW_025322793	LOC114946822	Acropora_millepora	{'start': 100237, 'end': 132272, 'strand': 1}	32036	[{'start': 133, 'end': 223, 'strand': 1}, {'start': 5061, 'end': 5250, 'strand': 1}, {'start': 5757, 'end': 5892, 'strand': 1}, {'start': 6554, 'end': 6637, 'strand': 1}, {'start': 6906, 'end': 7013, 'strand': 1}, {'start': 9869, 'end': 10003, 'strand': 1}, {'start': 11774, 'end': 11843, 'strand': 1}, {'start': 13743, 'end': 13831, 'strand': 1}, {'start': 14174, 'end': 14281, 'strand': 1}, {'start': 15123, 'end': 15238, 'strand': 1}, {'start': 15921, 'end': 15957, 'strand': 1}, {'start': 17073, 'end': 17141, 'strand': 1}, {'start': 17663, 'end': 17718, 'strand': 1}, {'start': 18791, 'end': 18851, 'strand': 1}, {'start': 19312, 'end': 19370, 'strand': 1}, {'start': 20773, 'end': 20834, 'strand': 1}, {'start': 21401, 'end': 21516, 'strand': 1}, {'start': 22054, 'end': 22096, 'strand': 1}, {'start': 22442, 'end': 22505, 'strand': 1}, {'start': 25420, 'end': 25477, 'strand': 1}, {'start': 26113, 'end': 26190, 'strand': 1}, {'start': 30978, 'end': 31039, 'strand': 1}, {'start': 31507, 'end': 31567, 'strand': 1}, {'start': 31789, 'end': 31833, 'strand': 1}]
emb|CAH3016304.1|	CAH3016304.1	0.77	0.57	166	690	525	699	CALNXI010000039.1	PEVE_00028154	Porites_evermanni	{'start': 50554, 'end': 110290, 'strand': 1}	59737	[{'start': 50825, 'end': 51167, 'strand': 1}, {'start': 58417, 'end': 58561, 'strand': 1}, {'start': 58596, 'end': 58602, 'strand': 1}, {'start': 59018, 'end': 59101, 'strand': 1}, {'start': 74544, 'end': 74651, 'strand': 1}, {'start': 75037, 'end': 75168, 'strand': 1}, {'start': 78961, 'end': 79030, 'strand': 1}, {'start': 84752, 'end': 84840, 'strand': 1}, {'start': 85047, 'end': 85154, 'strand': 1}, {'start': 88810, 'end': 88925, 'strand': 1}, {'start': 89637, 'end': 89673, 'strand': 1}, {'start': 90496, 'end': 90564, 'strand': 1}, {'start': 91613, 'end': 91668, 'strand': 1}, {'start': 92790, 'end': 92850, 'strand': 1}, {'start': 93097, 'end': 93155, 'strand': 1}, {'start': 94575, 'end': 94636, 'strand': 1}, {'start': 100261, 'end': 100376, 'strand': 1}, {'start': 101299, 'end': 101341, 'strand': 1}, {'start': 106628, 'end': 106691, 'strand': 1}, {'start': 107264, 'end': 107321, 'strand': 1}, {'start': 107890, 'end': 107973, 'strand': 1}, {'start': 108353, 'end': 108414, 'strand': 1}, {'start': 109935, 'end': 109995, 'strand': 1}, {'start': 110246, 'end': 110290, 'strand': 1}]
ref|XP_067039573.1|	XP_067039573.1	0.98	0.5	5	652	648	699	NC_090040	LOC136916227	Acropora_muricata	{'start': 3003715, 'end': 3052703, 'strand': 2}	48989	[{'start': 115, 'end': 205, 'strand': 1}, {'start': 4052, 'end': 4241, 'strand': 1}, {'start': 4753, 'end': 4888, 'strand': 1}, {'start': 5551, 'end': 5634, 'strand': 1}, {'start': 5905, 'end': 6012, 'strand': 1}, {'start': 8870, 'end': 9004, 'strand': 1}, {'start': 9984, 'end': 10053, 'strand': 1}, {'start': 11954, 'end': 12042, 'strand': 1}, {'start': 12385, 'end': 12492, 'strand': 1}, {'start': 13339, 'end': 13454, 'strand': 1}, {'start': 14134, 'end': 14170, 'strand': 1}, {'start': 15293, 'end': 15361, 'strand': 1}, {'start': 15883, 'end': 15938, 'strand': 1}, {'start': 17015, 'end': 17075, 'strand': 1}, {'start': 17536, 'end': 17594, 'strand': 1}, {'start': 18998, 'end': 19059, 'strand': 1}, {'start': 19626, 'end': 19741, 'strand': 1}, {'start': 20279, 'end': 20321, 'strand': 1}, {'start': 20667, 'end': 20730, 'strand': 1}, {'start': 23640, 'end': 23697, 'strand': 1}, {'start': 24333, 'end': 24410, 'strand': 1}, {'start': 29124, 'end': 29185, 'strand': 1}, {'start': 29653, 'end': 29713, 'strand': 1}, {'start': 48184, 'end': 48339, 'strand': 1}]
ref|XP_022802033.1|	XP_022802033.1	0.88	0.52	179	741	563	699	NW_019218197	LOC111339613	Stylophora_pistillata	{'start': 98177, 'end': 131366, 'strand': 1}	33190	[{'start': 1, 'end': 243, 'strand': 1}, {'start': 883, 'end': 1092, 'strand': 1}, {'start': 18605, 'end': 18771, 'strand': 1}, {'start': 19303, 'end': 19441, 'strand': 1}, {'start': 20749, 'end': 20852, 'strand': 1}, {'start': 21590, 'end': 21659, 'strand': 1}, {'start': 22485, 'end': 22573, 'strand': 1}, {'start': 23169, 'end': 23276, 'strand': 1}, {'start': 23897, 'end': 24012, 'strand': 1}, {'start': 24496, 'end': 24546, 'strand': 1}, {'start': 26303, 'end': 26363, 'strand': 1}, {'start': 26885, 'end': 26943, 'strand': 1}, {'start': 27067, 'end': 27128, 'strand': 1}, {'start': 28279, 'end': 28394, 'strand': 1}, {'start': 28639, 'end': 28681, 'strand': 1}, {'start': 29444, 'end': 29507, 'strand': 1}, {'start': 30475, 'end': 30532, 'strand': 1}, {'start': 30852, 'end': 30938, 'strand': 1}, {'start': 31527, 'end': 31588, 'strand': 1}, {'start': 31928, 'end': 31988, 'strand': 1}, {'start': 32670, 'end': 32708, 'strand': 1}]
gb|KXJ17476.1|	KXJ17476.1	0.88	0.5	449	1025	577	699	LJWW01000172.1	AC249_AIPGENE2500	Exaiptasia_diaphana	{'start': 58183, 'end': 72126, 'strand': 2}	13944	[{'start': 71879, 'end': 71905, 'strand': 2}, {'start': 71734, 'end': 71791, 'strand': 2}, {'start': 71562, 'end': 71630, 'strand': 2}, {'start': 70995, 'end': 71218, 'strand': 2}, {'start': 70551, 'end': 70814, 'strand': 2}, {'start': 70394, 'end': 70483, 'strand': 2}, {'start': 70180, 'end': 70320, 'strand': 2}, {'start': 69873, 'end': 69966, 'strand': 2}, {'start': 69642, 'end': 69801, 'strand': 2}, {'start': 69347, 'end': 69408, 'strand': 2}, {'start': 68197, 'end': 68443, 'strand': 2}, {'start': 67893, 'end': 68025, 'strand': 2}, {'start': 67573, 'end': 67656, 'strand': 2}, {'start': 67311, 'end': 67415, 'strand': 2}, {'start': 66936, 'end': 67034, 'strand': 2}, {'start': 66808, 'end': 66817, 'strand': 2}, {'start': 66582, 'end': 66670, 'strand': 2}, {'start': 66254, 'end': 66361, 'strand': 2}, {'start': 66075, 'end': 66160, 'strand': 2}, {'start': 65811, 'end': 65847, 'strand': 2}, {'start': 65670, 'end': 65738, 'strand': 2}, {'start': 65477, 'end': 65532, 'strand': 2}, {'start': 64223, 'end': 64283, 'strand': 2}, {'start': 64044, 'end': 64129, 'strand': 2}, {'start': 63773, 'end': 63834, 'strand': 2}, {'start': 63484, 'end': 63599, 'strand': 2}, {'start': 63204, 'end': 63246, 'strand': 2}, {'start': 63061, 'end': 63127, 'strand': 2}, {'start': 62734, 'end': 62791, 'strand': 2}, {'start': 62485, 'end': 62601, 'strand': 2}, {'start': 61134, 'end': 61195, 'strand': 2}, {'start': 60398, 'end': 60458, 'strand': 2}, {'start': 59899, 'end': 59940, 'strand': 2}]
ref|XP_028398660.1|	XP_028398660.1	1.0	0.43	4	689	686	699	NW_021163032	LOC114522222	Dendronephthya_gigantea	{'start': 2293390, 'end': 2307403, 'strand': 2}	14014	[{'start': 75, 'end': 159, 'strand': 1}, {'start': 1180, 'end': 1426, 'strand': 1}, {'start': 1782, 'end': 1881, 'strand': 1}, {'start': 2203, 'end': 2286, 'strand': 1}, {'start': 2655, 'end': 2861, 'strand': 1}, {'start': 3527, 'end': 3596, 'strand': 1}, {'start': 3721, 'end': 3809, 'strand': 1}, {'start': 4912, 'end': 5019, 'strand': 1}, {'start': 5319, 'end': 5434, 'strand': 1}, {'start': 5763, 'end': 5799, 'strand': 1}, {'start': 6205, 'end': 6273, 'strand': 1}, {'start': 6967, 'end': 7022, 'strand': 1}, {'start': 9419, 'end': 9479, 'strand': 1}, {'start': 10223, 'end': 10272, 'strand': 1}, {'start': 10400, 'end': 10461, 'strand': 1}, {'start': 10817, 'end': 10932, 'strand': 1}, {'start': 11062, 'end': 11104, 'strand': 1}, {'start': 11634, 'end': 11697, 'strand': 1}, {'start': 12171, 'end': 12228, 'strand': 1}, {'start': 12481, 'end': 12666, 'strand': 1}, {'start': 13058, 'end': 13119, 'strand': 1}, {'start': 13549, 'end': 13648, 'strand': 1}]
ref|XP_046848887.1|	XP_046848887.1	1.0	0.38	3	701	699	699	NW_025813483	LOC124442434	Xenia_sp._Carnegie-2017	{'start': 16663140, 'end': 16673401, 'strand': 1}	10262	[{'start': 90, 'end': 174, 'strand': 1}, {'start': 654, 'end': 930, 'strand': 1}, {'start': 1059, 'end': 1158, 'strand': 1}, {'start': 1283, 'end': 1366, 'strand': 1}, {'start': 2493, 'end': 2690, 'strand': 1}, {'start': 2905, 'end': 2974, 'strand': 1}, {'start': 3064, 'end': 3152, 'strand': 1}, {'start': 3374, 'end': 3481, 'strand': 1}, {'start': 3633, 'end': 3748, 'strand': 1}, {'start': 3865, 'end': 3901, 'strand': 1}, {'start': 4264, 'end': 4332, 'strand': 1}, {'start': 4459, 'end': 4514, 'strand': 1}, {'start': 5860, 'end': 5920, 'strand': 1}, {'start': 5990, 'end': 6039, 'strand': 1}, {'start': 7333, 'end': 7394, 'strand': 1}, {'start': 8370, 'end': 8485, 'strand': 1}, {'start': 8555, 'end': 8597, 'strand': 1}, {'start': 8837, 'end': 8900, 'strand': 1}, {'start': 8983, 'end': 9040, 'strand': 1}, {'start': 9141, 'end': 9341, 'strand': 1}, {'start': 9625, 'end': 9686, 'strand': 1}, {'start': 9850, 'end': 9964, 'strand': 1}]
