hit_id	protein_id	qc	per_ident	sbjct_start	sbjct_end	sbjct_len	query_len	gene_id	locus_tag	org_name	gene_location	gene_len	cds_location
ref|XP_071161937.1|	XP_071161937.1	1.0	0.51	1	657	657	662	NC_092346	LOC139516029	Mytilus_edulis	{'start': 23924110, 'end': 23967135, 'strand': 1}	43026	[{'start': 112, 'end': 163, 'strand': 1}, {'start': 2065, 'end': 2190, 'strand': 1}, {'start': 3666, 'end': 3792, 'strand': 1}, {'start': 5181, 'end': 5254, 'strand': 1}, {'start': 5773, 'end': 5840, 'strand': 1}, {'start': 9159, 'end': 9242, 'strand': 1}, {'start': 10276, 'end': 10380, 'strand': 1}, {'start': 10969, 'end': 11043, 'strand': 1}, {'start': 11441, 'end': 11510, 'strand': 1}, {'start': 20231, 'end': 20319, 'strand': 1}, {'start': 25423, 'end': 25530, 'strand': 1}, {'start': 26306, 'end': 26415, 'strand': 1}, {'start': 27776, 'end': 27812, 'strand': 1}, {'start': 28413, 'end': 28481, 'strand': 1}, {'start': 34509, 'end': 34625, 'strand': 1}, {'start': 35610, 'end': 35656, 'strand': 1}, {'start': 35848, 'end': 35912, 'strand': 1}, {'start': 36240, 'end': 36355, 'strand': 1}, {'start': 37342, 'end': 37384, 'strand': 1}, {'start': 38012, 'end': 38081, 'strand': 1}, {'start': 39128, 'end': 39185, 'strand': 1}, {'start': 39556, 'end': 39725, 'strand': 1}, {'start': 40059, 'end': 40119, 'strand': 1}, {'start': 42187, 'end': 42225, 'strand': 1}]
ref|XP_063426764.1|	XP_063426764.1	1.0	0.51	1	657	657	662	NC_086375	LOC134710350	Mytilus_trossulus	{'start': 20872227, 'end': 20929569, 'strand': 1}	57343	[{'start': 137, 'end': 188, 'strand': 1}, {'start': 5595, 'end': 5720, 'strand': 1}, {'start': 6316, 'end': 6442, 'strand': 1}, {'start': 9180, 'end': 9253, 'strand': 1}, {'start': 9754, 'end': 9821, 'strand': 1}, {'start': 26246, 'end': 26329, 'strand': 1}, {'start': 27179, 'end': 27283, 'strand': 1}, {'start': 27779, 'end': 27853, 'strand': 1}, {'start': 28250, 'end': 28319, 'strand': 1}, {'start': 30135, 'end': 30223, 'strand': 1}, {'start': 32724, 'end': 32831, 'strand': 1}, {'start': 34782, 'end': 34891, 'strand': 1}, {'start': 36249, 'end': 36285, 'strand': 1}, {'start': 36575, 'end': 36643, 'strand': 1}, {'start': 40337, 'end': 40453, 'strand': 1}, {'start': 41770, 'end': 41816, 'strand': 1}, {'start': 42009, 'end': 42073, 'strand': 1}, {'start': 45402, 'end': 45517, 'strand': 1}, {'start': 48035, 'end': 48077, 'strand': 1}, {'start': 49807, 'end': 49876, 'strand': 1}, {'start': 51035, 'end': 51092, 'strand': 1}, {'start': 53955, 'end': 54124, 'strand': 1}, {'start': 54366, 'end': 54426, 'strand': 1}, {'start': 56478, 'end': 56516, 'strand': 1}]
ref|XP_033733776.1|	XP_033733776.1	0.99	0.49	9	679	671	662	NC_047017	LOC117322921	Pecten_maximus	{'start': 1758145, 'end': 1782468, 'strand': 1}	24324	[{'start': 85, 'end': 139, 'strand': 1}, {'start': 2005, 'end': 2199, 'strand': 1}, {'start': 3025, 'end': 3145, 'strand': 1}, {'start': 3663, 'end': 3727, 'strand': 1}, {'start': 4323, 'end': 4405, 'strand': 1}, {'start': 4767, 'end': 4850, 'strand': 1}, {'start': 5811, 'end': 5915, 'strand': 1}, {'start': 6438, 'end': 6509, 'strand': 1}, {'start': 6957, 'end': 7026, 'strand': 1}, {'start': 7555, 'end': 7643, 'strand': 1}, {'start': 8308, 'end': 8415, 'strand': 1}, {'start': 8840, 'end': 8949, 'strand': 1}, {'start': 13950, 'end': 13986, 'strand': 1}, {'start': 14470, 'end': 14538, 'strand': 1}, {'start': 15098, 'end': 15214, 'strand': 1}, {'start': 15684, 'end': 15730, 'strand': 1}, {'start': 16374, 'end': 16438, 'strand': 1}, {'start': 16824, 'end': 16939, 'strand': 1}, {'start': 17753, 'end': 17795, 'strand': 1}, {'start': 18715, 'end': 18787, 'strand': 1}, {'start': 19779, 'end': 19836, 'strand': 1}, {'start': 20540, 'end': 20703, 'strand': 1}, {'start': 21428, 'end': 21488, 'strand': 1}, {'start': 22733, 'end': 22771, 'strand': 1}]
ref|XP_048734460.1|	XP_048734460.1	1.0	0.49	1	657	657	662	NC_079168	LOC125650320	Ostrea_edulis	{'start': 40247823, 'end': 40278378, 'strand': 1}	30556	[{'start': 74, 'end': 125, 'strand': 1}, {'start': 521, 'end': 652, 'strand': 1}, {'start': 4997, 'end': 5126, 'strand': 1}, {'start': 11802, 'end': 11854, 'strand': 1}, {'start': 11999, 'end': 12075, 'strand': 1}, {'start': 12325, 'end': 12408, 'strand': 1}, {'start': 13557, 'end': 13661, 'strand': 1}, {'start': 16336, 'end': 16407, 'strand': 1}, {'start': 16597, 'end': 16666, 'strand': 1}, {'start': 17720, 'end': 17808, 'strand': 1}, {'start': 18470, 'end': 18577, 'strand': 1}, {'start': 19497, 'end': 19606, 'strand': 1}, {'start': 21250, 'end': 21286, 'strand': 1}, {'start': 21500, 'end': 21568, 'strand': 1}, {'start': 21694, 'end': 21810, 'strand': 1}, {'start': 22975, 'end': 23021, 'strand': 1}, {'start': 23267, 'end': 23334, 'strand': 1}, {'start': 25189, 'end': 25310, 'strand': 1}, {'start': 27173, 'end': 27215, 'strand': 1}, {'start': 27390, 'end': 27462, 'strand': 1}, {'start': 28777, 'end': 28834, 'strand': 1}, {'start': 29198, 'end': 29361, 'strand': 1}, {'start': 29476, 'end': 29536, 'strand': 1}, {'start': 30014, 'end': 30052, 'strand': 1}]
ref|XP_022333190.1|	XP_022333190.1	1.0	0.51	1	666	666	662	NC_035783	LOC111130413	Crassostrea_virginica	{'start': 45053698, 'end': 45067427, 'strand': 1}	13730	[{'start': 55, 'end': 106, 'strand': 1}, {'start': 867, 'end': 1010, 'strand': 1}, {'start': 3111, 'end': 3246, 'strand': 1}, {'start': 5323, 'end': 5378, 'strand': 1}, {'start': 5775, 'end': 5857, 'strand': 1}, {'start': 5963, 'end': 6046, 'strand': 1}, {'start': 6155, 'end': 6259, 'strand': 1}, {'start': 6577, 'end': 6648, 'strand': 1}, {'start': 6998, 'end': 7067, 'strand': 1}, {'start': 7255, 'end': 7343, 'strand': 1}, {'start': 7445, 'end': 7552, 'strand': 1}, {'start': 7757, 'end': 7866, 'strand': 1}, {'start': 9480, 'end': 9516, 'strand': 1}, {'start': 9729, 'end': 9797, 'strand': 1}, {'start': 9992, 'end': 10108, 'strand': 1}, {'start': 10223, 'end': 10269, 'strand': 1}, {'start': 11165, 'end': 11232, 'strand': 1}, {'start': 11438, 'end': 11559, 'strand': 1}, {'start': 11693, 'end': 11735, 'strand': 1}, {'start': 11892, 'end': 11964, 'strand': 1}, {'start': 12169, 'end': 12226, 'strand': 1}, {'start': 12681, 'end': 12844, 'strand': 1}, {'start': 13009, 'end': 13069, 'strand': 1}, {'start': 13249, 'end': 13287, 'strand': 1}]
ref|XP_021375107.1|	XP_021375107.1	0.99	0.49	9	673	665	662	NW_018408818	LOC110464295	Mizuhopecten_yessoensis	{'start': 7532, 'end': 55725, 'strand': 1}	48194	[{'start': 118, 'end': 172, 'strand': 1}, {'start': 14533, 'end': 14718, 'strand': 1}, {'start': 20158, 'end': 20269, 'strand': 1}, {'start': 20613, 'end': 20677, 'strand': 1}, {'start': 20979, 'end': 21061, 'strand': 1}, {'start': 21535, 'end': 21618, 'strand': 1}, {'start': 22261, 'end': 22365, 'strand': 1}, {'start': 22539, 'end': 22610, 'strand': 1}, {'start': 23567, 'end': 23636, 'strand': 1}, {'start': 26700, 'end': 26788, 'strand': 1}, {'start': 27669, 'end': 27776, 'strand': 1}, {'start': 28071, 'end': 28180, 'strand': 1}, {'start': 33017, 'end': 33053, 'strand': 1}, {'start': 34187, 'end': 34255, 'strand': 1}, {'start': 36014, 'end': 36130, 'strand': 1}, {'start': 37231, 'end': 37277, 'strand': 1}, {'start': 38223, 'end': 38287, 'strand': 1}, {'start': 38697, 'end': 38812, 'strand': 1}, {'start': 39558, 'end': 39600, 'strand': 1}, {'start': 39995, 'end': 40067, 'strand': 1}, {'start': 40955, 'end': 41012, 'strand': 1}, {'start': 41425, 'end': 41588, 'strand': 1}, {'start': 45174, 'end': 45234, 'strand': 1}, {'start': 45841, 'end': 45879, 'strand': 1}]
ref|XP_062570242.1|	XP_062570242.1	0.88	0.51	85	663	579	662	NW_026931351	LOC134232305	Saccostrea_cuccullata	{'start': 60406, 'end': 73174, 'strand': 1}	12769	[{'start': 62, 'end': 113, 'strand': 1}, {'start': 1080, 'end': 1220, 'strand': 1}, {'start': 2423, 'end': 2564, 'strand': 1}, {'start': 2881, 'end': 2936, 'strand': 1}, {'start': 3079, 'end': 3155, 'strand': 1}, {'start': 3450, 'end': 3533, 'strand': 1}, {'start': 4076, 'end': 4180, 'strand': 1}, {'start': 4372, 'end': 4443, 'strand': 1}, {'start': 4612, 'end': 4681, 'strand': 1}, {'start': 4855, 'end': 4943, 'strand': 1}, {'start': 5069, 'end': 5176, 'strand': 1}, {'start': 7061, 'end': 7170, 'strand': 1}, {'start': 8877, 'end': 8913, 'strand': 1}, {'start': 9067, 'end': 9135, 'strand': 1}, {'start': 9323, 'end': 9439, 'strand': 1}, {'start': 9598, 'end': 9644, 'strand': 1}, {'start': 9879, 'end': 9946, 'strand': 1}, {'start': 10246, 'end': 10358, 'strand': 1}, {'start': 10630, 'end': 10672, 'strand': 1}, {'start': 10829, 'end': 10901, 'strand': 1}, {'start': 11233, 'end': 11290, 'strand': 1}, {'start': 11498, 'end': 11664, 'strand': 1}, {'start': 11915, 'end': 11975, 'strand': 1}, {'start': 12233, 'end': 12271, 'strand': 1}]
gb|KAL5008704.1|	KAL5008704.1	0.99	0.49	7	642	636	662	JBHNWI010000646.1	ScPMuIL_014285	Solemya_velum	{'start': 60436475, 'end': 60479640, 'strand': 2}	43166	[{'start': 60479580, 'end': 60479640, 'strand': 2}, {'start': 60476271, 'end': 60476366, 'strand': 2}, {'start': 60472415, 'end': 60472526, 'strand': 2}, {'start': 60471046, 'end': 60471113, 'strand': 2}, {'start': 60470104, 'end': 60470177, 'strand': 2}, {'start': 60469584, 'end': 60469667, 'strand': 2}, {'start': 60468512, 'end': 60468616, 'strand': 2}, {'start': 60466339, 'end': 60466410, 'strand': 2}, {'start': 60458877, 'end': 60458946, 'strand': 2}, {'start': 60455318, 'end': 60455406, 'strand': 2}, {'start': 60454023, 'end': 60454130, 'strand': 2}, {'start': 60453183, 'end': 60453292, 'strand': 2}, {'start': 60451075, 'end': 60451111, 'strand': 2}, {'start': 60450754, 'end': 60450822, 'strand': 2}, {'start': 60449781, 'end': 60449897, 'strand': 2}, {'start': 60447346, 'end': 60447392, 'strand': 2}, {'start': 60445558, 'end': 60445619, 'strand': 2}, {'start': 60443109, 'end': 60443224, 'strand': 2}, {'start': 60440091, 'end': 60440133, 'strand': 2}, {'start': 60439261, 'end': 60439333, 'strand': 2}, {'start': 60439009, 'end': 60439066, 'strand': 2}, {'start': 60438355, 'end': 60438518, 'strand': 2}, {'start': 60437576, 'end': 60437636, 'strand': 2}, {'start': 60436475, 'end': 60436513, 'strand': 2}]
ref|XP_060083561.1|	XP_060083561.1	0.99	0.48	9	683	675	662	NW_026782782	LOC132562807	Ylistrum_balloti	{'start': 18092, 'end': 50253, 'strand': 1}	32162	[{'start': 49, 'end': 103, 'strand': 1}, {'start': 1710, 'end': 1904, 'strand': 1}, {'start': 2617, 'end': 2749, 'strand': 1}, {'start': 2882, 'end': 2946, 'strand': 1}, {'start': 3089, 'end': 3171, 'strand': 1}, {'start': 3400, 'end': 3483, 'strand': 1}, {'start': 6637, 'end': 6741, 'strand': 1}, {'start': 8979, 'end': 9050, 'strand': 1}, {'start': 9247, 'end': 9316, 'strand': 1}, {'start': 15412, 'end': 15500, 'strand': 1}, {'start': 15832, 'end': 15939, 'strand': 1}, {'start': 16372, 'end': 16481, 'strand': 1}, {'start': 21131, 'end': 21167, 'strand': 1}, {'start': 23389, 'end': 23457, 'strand': 1}, {'start': 23643, 'end': 23759, 'strand': 1}, {'start': 23982, 'end': 24028, 'strand': 1}, {'start': 24401, 'end': 24465, 'strand': 1}, {'start': 24726, 'end': 24841, 'strand': 1}, {'start': 25209, 'end': 25251, 'strand': 1}, {'start': 25616, 'end': 25688, 'strand': 1}, {'start': 27283, 'end': 27340, 'strand': 1}, {'start': 27787, 'end': 27950, 'strand': 1}, {'start': 28444, 'end': 28504, 'strand': 1}, {'start': 29932, 'end': 29970, 'strand': 1}]
ref|XP_052698089.1|	XP_052698089.1	1.0	0.51	1	663	663	662	NC_069113	LOC128176073	Magallana_angulata	{'start': 12716197, 'end': 12728873, 'strand': 2}	12677	[{'start': 45, 'end': 96, 'strand': 1}, {'start': 482, 'end': 622, 'strand': 1}, {'start': 998, 'end': 1127, 'strand': 1}, {'start': 1591, 'end': 1646, 'strand': 1}, {'start': 1871, 'end': 1953, 'strand': 1}, {'start': 2059, 'end': 2142, 'strand': 1}, {'start': 2258, 'end': 2362, 'strand': 1}, {'start': 2665, 'end': 2736, 'strand': 1}, {'start': 3017, 'end': 3086, 'strand': 1}, {'start': 3540, 'end': 3628, 'strand': 1}, {'start': 3736, 'end': 3843, 'strand': 1}, {'start': 4146, 'end': 4255, 'strand': 1}, {'start': 5790, 'end': 5826, 'strand': 1}, {'start': 6046, 'end': 6114, 'strand': 1}, {'start': 6450, 'end': 6566, 'strand': 1}, {'start': 6665, 'end': 6711, 'strand': 1}, {'start': 6931, 'end': 6998, 'strand': 1}, {'start': 7126, 'end': 7247, 'strand': 1}, {'start': 7373, 'end': 7415, 'strand': 1}, {'start': 9288, 'end': 9360, 'strand': 1}, {'start': 9490, 'end': 9547, 'strand': 1}, {'start': 9932, 'end': 10095, 'strand': 1}, {'start': 10506, 'end': 10566, 'strand': 1}, {'start': 12403, 'end': 12441, 'strand': 1}]
