hit_id	protein_id	qc	per_ident	sbjct_start	sbjct_end	sbjct_len	query_len	gene_id	locus_tag	org_name	gene_location	gene_len	cds_location
gb|EFO93426.1|	EFO93426.1	1.0	0.54	1	602	602	609	DS268604.1	CRE_23716	Caenorhabditis_remanei	{'start': 8424, 'end': 10740, 'strand': 1}	2317	[{'start': 8424, 'end': 9044, 'strand': 1}, {'start': 9256, 'end': 9342, 'strand': 1}, {'start': 9391, 'end': 9660, 'strand': 1}, {'start': 9716, 'end': 9814, 'strand': 1}, {'start': 9865, 'end': 10058, 'strand': 1}, {'start': 10107, 'end': 10397, 'strand': 1}, {'start': 10448, 'end': 10631, 'strand': 1}, {'start': 10678, 'end': 10740, 'strand': 1}]
emb|CAI2355748.1|	CAI2355748.1	0.97	0.54	1	588	588	609	CAMPFS010000006.1	CNIP_LOCUS13749	Caenorhabditis_sp._36_PRJEB53466	{'start': 1107080, 'end': 1109395, 'strand': 2}	2316	[{'start': 1109242, 'end': 1109395, 'strand': 2}, {'start': 1108814, 'end': 1109193, 'strand': 2}, {'start': 1108499, 'end': 1108765, 'strand': 2}, {'start': 1108343, 'end': 1108452, 'strand': 2}, {'start': 1108204, 'end': 1108216, 'strand': 2}, {'start': 1108071, 'end': 1108139, 'strand': 2}, {'start': 1107895, 'end': 1108026, 'strand': 2}, {'start': 1107771, 'end': 1107832, 'strand': 2}, {'start': 1107426, 'end': 1107722, 'strand': 2}, {'start': 1107080, 'end': 1107374, 'strand': 2}]
emb|CAD6196466.1|	CAD6196466.1	0.99	0.47	11	613	603	609	CAJGYM010000072.1	CAUJ_LOCUS12380	Caenorhabditis_auriculariae	{'start': 341491, 'end': 346304, 'strand': 2}	4814	[{'start': 346169, 'end': 346304, 'strand': 2}, {'start': 345317, 'end': 345438, 'strand': 2}, {'start': 345141, 'end': 345266, 'strand': 2}, {'start': 344819, 'end': 344959, 'strand': 2}, {'start': 344703, 'end': 344772, 'strand': 2}, {'start': 344463, 'end': 344572, 'strand': 2}, {'start': 344330, 'end': 344416, 'strand': 2}, {'start': 344018, 'end': 344127, 'strand': 2}, {'start': 343825, 'end': 343861, 'strand': 2}, {'start': 343506, 'end': 343574, 'strand': 2}, {'start': 343329, 'end': 343460, 'strand': 2}, {'start': 343046, 'end': 343107, 'strand': 2}, {'start': 342915, 'end': 343003, 'strand': 2}, {'start': 342512, 'end': 342600, 'strand': 2}, {'start': 342307, 'end': 342422, 'strand': 2}, {'start': 341862, 'end': 341946, 'strand': 2}, {'start': 341754, 'end': 341822, 'strand': 2}, {'start': 341491, 'end': 341688, 'strand': 2}]
gb|ETN84757.1|	ETN84757.1	0.97	0.47	4	615	612	609	KI657872.1	NECAME_06721	Necator_americanus	{'start': 265849, 'end': 273044, 'strand': 2}	7196	[{'start': 272939, 'end': 273044, 'strand': 2}, {'start': 272036, 'end': 272202, 'strand': 2}, {'start': 271839, 'end': 271961, 'strand': 2}, {'start': 271572, 'end': 271712, 'strand': 2}, {'start': 271427, 'end': 271496, 'strand': 2}, {'start': 271258, 'end': 271367, 'strand': 2}, {'start': 269679, 'end': 269765, 'strand': 2}, {'start': 269495, 'end': 269604, 'strand': 2}, {'start': 269215, 'end': 269251, 'strand': 2}, {'start': 269070, 'end': 269150, 'strand': 2}, {'start': 268883, 'end': 269014, 'strand': 2}, {'start': 268720, 'end': 268793, 'strand': 2}, {'start': 267926, 'end': 268014, 'strand': 2}, {'start': 267776, 'end': 267864, 'strand': 2}, {'start': 267542, 'end': 267663, 'strand': 2}, {'start': 267395, 'end': 267479, 'strand': 2}, {'start': 267263, 'end': 267328, 'strand': 2}, {'start': 267042, 'end': 267183, 'strand': 2}, {'start': 266333, 'end': 266397, 'strand': 2}, {'start': 265849, 'end': 265920, 'strand': 2}]
gb|WKY10434.1|	WKY10434.1	0.98	0.45	10	630	621	609	CP130736.1	Q1695_002640	Nippostrongylus_brasiliensis	{'start': 12310101, 'end': 12316037, 'strand': 1}	5937	[{'start': 12310101, 'end': 12310209, 'strand': 1}, {'start': 12310336, 'end': 12310520, 'strand': 1}, {'start': 12310595, 'end': 12310717, 'strand': 1}, {'start': 12311315, 'end': 12311455, 'strand': 1}, {'start': 12311961, 'end': 12312030, 'strand': 1}, {'start': 12312087, 'end': 12312196, 'strand': 1}, {'start': 12312475, 'end': 12312584, 'strand': 1}, {'start': 12312820, 'end': 12312856, 'strand': 1}, {'start': 12312914, 'end': 12312994, 'strand': 1}, {'start': 12313054, 'end': 12313185, 'strand': 1}, {'start': 12313266, 'end': 12313333, 'strand': 1}, {'start': 12313896, 'end': 12313984, 'strand': 1}, {'start': 12314460, 'end': 12314548, 'strand': 1}, {'start': 12314720, 'end': 12314841, 'strand': 1}, {'start': 12314933, 'end': 12315017, 'strand': 1}, {'start': 12315321, 'end': 12315392, 'strand': 1}, {'start': 12315729, 'end': 12315866, 'strand': 1}, {'start': 12315972, 'end': 12316037, 'strand': 1}]
gb|KAK6057753.1|	KAK6057753.1	0.99	0.45	5	626	622	609	MU913666.1	COOONC_04686	Cooperia_oncophora	{'start': 11935, 'end': 19837, 'strand': 1}	7903	[{'start': 11935, 'end': 12043, 'strand': 1}, {'start': 12753, 'end': 12919, 'strand': 1}, {'start': 12984, 'end': 13106, 'strand': 1}, {'start': 13227, 'end': 13367, 'strand': 1}, {'start': 14169, 'end': 14238, 'strand': 1}, {'start': 14289, 'end': 14398, 'strand': 1}, {'start': 14764, 'end': 14850, 'strand': 1}, {'start': 15167, 'end': 15276, 'strand': 1}, {'start': 15492, 'end': 15528, 'strand': 1}, {'start': 15587, 'end': 15667, 'strand': 1}, {'start': 16214, 'end': 16345, 'strand': 1}, {'start': 16430, 'end': 16491, 'strand': 1}, {'start': 16880, 'end': 16968, 'strand': 1}, {'start': 17042, 'end': 17130, 'strand': 1}, {'start': 17980, 'end': 18101, 'strand': 1}, {'start': 18177, 'end': 18261, 'strand': 1}, {'start': 18328, 'end': 18396, 'strand': 1}, {'start': 18455, 'end': 18592, 'strand': 1}, {'start': 19772, 'end': 19837, 'strand': 1}]
emb|VDL77853.1|	VDL77853.1	0.98	0.45	10	635	626	609	UYSL01021294.1	NBR_LOCUS14264	Nippostrongylus_brasiliensis	{'start': 12175, 'end': 18195, 'strand': 1}	6021	[{'start': 12175, 'end': 12283, 'strand': 1}, {'start': 12411, 'end': 12595, 'strand': 1}, {'start': 12670, 'end': 12792, 'strand': 1}, {'start': 13437, 'end': 13577, 'strand': 1}, {'start': 14171, 'end': 14240, 'strand': 1}, {'start': 14297, 'end': 14406, 'strand': 1}, {'start': 14529, 'end': 14615, 'strand': 1}, {'start': 14684, 'end': 14793, 'strand': 1}, {'start': 15029, 'end': 15065, 'strand': 1}, {'start': 15123, 'end': 15203, 'strand': 1}, {'start': 15263, 'end': 15394, 'strand': 1}, {'start': 15476, 'end': 15543, 'strand': 1}, {'start': 16063, 'end': 16151, 'strand': 1}, {'start': 16618, 'end': 16706, 'strand': 1}, {'start': 16878, 'end': 16999, 'strand': 1}, {'start': 17091, 'end': 17175, 'strand': 1}, {'start': 17479, 'end': 17550, 'strand': 1}, {'start': 17886, 'end': 18023, 'strand': 1}, {'start': 18130, 'end': 18195, 'strand': 1}]
gb|XGW01888.1|	XGW01888.1	0.99	0.45	4	630	627	609	CP149423.1	V3C99_014180	Haemonchus_contortus	{'start': 5751803, 'end': 5757991, 'strand': 2}	6189	[{'start': 5757934, 'end': 5757991, 'strand': 2}, {'start': 5757529, 'end': 5757607, 'strand': 2}, {'start': 5756765, 'end': 5756874, 'strand': 2}, {'start': 5756127, 'end': 5756296, 'strand': 2}, {'start': 5755918, 'end': 5756040, 'strand': 2}, {'start': 5755676, 'end': 5755816, 'strand': 2}, {'start': 5755503, 'end': 5755572, 'strand': 2}, {'start': 5755335, 'end': 5755444, 'strand': 2}, {'start': 5754934, 'end': 5755020, 'strand': 2}, {'start': 5754698, 'end': 5754807, 'strand': 2}, {'start': 5754441, 'end': 5754477, 'strand': 2}, {'start': 5754304, 'end': 5754384, 'strand': 2}, {'start': 5754106, 'end': 5754237, 'strand': 2}, {'start': 5753940, 'end': 5754010, 'strand': 2}, {'start': 5753718, 'end': 5753806, 'strand': 2}, {'start': 5753555, 'end': 5753643, 'strand': 2}, {'start': 5752902, 'end': 5753023, 'strand': 2}, {'start': 5752739, 'end': 5752823, 'strand': 2}, {'start': 5752593, 'end': 5752661, 'strand': 2}, {'start': 5752359, 'end': 5752496, 'strand': 2}, {'start': 5751803, 'end': 5751868, 'strand': 2}]
gb|XGW01889.1|	XGW01889.1	0.99	0.45	51	677	627	609	CP149423.1	V3C99_014180	Haemonchus_contortus	{'start': 5751803, 'end': 5757991, 'strand': 2}	6189	[{'start': 5757934, 'end': 5757991, 'strand': 2}, {'start': 5757529, 'end': 5757607, 'strand': 2}, {'start': 5756765, 'end': 5756874, 'strand': 2}, {'start': 5756127, 'end': 5756296, 'strand': 2}, {'start': 5755918, 'end': 5756040, 'strand': 2}, {'start': 5755676, 'end': 5755816, 'strand': 2}, {'start': 5755503, 'end': 5755572, 'strand': 2}, {'start': 5755335, 'end': 5755444, 'strand': 2}, {'start': 5754934, 'end': 5755020, 'strand': 2}, {'start': 5754698, 'end': 5754807, 'strand': 2}, {'start': 5754441, 'end': 5754477, 'strand': 2}, {'start': 5754304, 'end': 5754384, 'strand': 2}, {'start': 5754106, 'end': 5754237, 'strand': 2}, {'start': 5753940, 'end': 5754010, 'strand': 2}, {'start': 5753718, 'end': 5753806, 'strand': 2}, {'start': 5753555, 'end': 5753643, 'strand': 2}, {'start': 5752902, 'end': 5753023, 'strand': 2}, {'start': 5752739, 'end': 5752823, 'strand': 2}, {'start': 5752593, 'end': 5752661, 'strand': 2}, {'start': 5752359, 'end': 5752496, 'strand': 2}, {'start': 5751803, 'end': 5751868, 'strand': 2}]
gb|KAK5986502.1|	KAK5986502.1	0.91	0.47	9	576	568	609	WIXE01000532.1	GCK32_004864	Trichostrongylus_colubriformis	{'start': 11926, 'end': 16716, 'strand': 2}	4791	[{'start': 16548, 'end': 16667, 'strand': 2}, {'start': 16226, 'end': 16348, 'strand': 2}, {'start': 16017, 'end': 16157, 'strand': 2}, {'start': 15794, 'end': 15863, 'strand': 2}, {'start': 15628, 'end': 15737, 'strand': 2}, {'start': 15372, 'end': 15458, 'strand': 2}, {'start': 15111, 'end': 15220, 'strand': 2}, {'start': 14850, 'end': 14886, 'strand': 2}, {'start': 14707, 'end': 14787, 'strand': 2}, {'start': 14479, 'end': 14610, 'strand': 2}, {'start': 14347, 'end': 14417, 'strand': 2}, {'start': 14115, 'end': 14203, 'strand': 2}, {'start': 13949, 'end': 14037, 'strand': 2}, {'start': 13612, 'end': 13733, 'strand': 2}, {'start': 13442, 'end': 13526, 'strand': 2}, {'start': 13310, 'end': 13375, 'strand': 2}, {'start': 13117, 'end': 13254, 'strand': 2}, {'start': 12573, 'end': 12638, 'strand': 2}]
gb|KJH48527.1|	KJH48527.1	0.99	0.44	4	626	623	609	KN716265.1	DICVIV_05377	Dictyocaulus_viviparus	{'start': 272031, 'end': 276977, 'strand': 1}	4947	[{'start': 272031, 'end': 272136, 'strand': 1}, {'start': 272520, 'end': 272686, 'strand': 1}, {'start': 272802, 'end': 272924, 'strand': 1}, {'start': 273025, 'end': 273165, 'strand': 1}, {'start': 273326, 'end': 273395, 'strand': 1}, {'start': 273456, 'end': 273565, 'strand': 1}, {'start': 273695, 'end': 273781, 'strand': 1}, {'start': 273908, 'end': 274017, 'strand': 1}, {'start': 274850, 'end': 274886, 'strand': 1}, {'start': 274942, 'end': 275022, 'strand': 1}, {'start': 275115, 'end': 275246, 'strand': 1}, {'start': 275298, 'end': 275368, 'strand': 1}, {'start': 275479, 'end': 275567, 'strand': 1}, {'start': 275647, 'end': 275735, 'strand': 1}, {'start': 275809, 'end': 275930, 'strand': 1}, {'start': 276010, 'end': 276094, 'strand': 1}, {'start': 276215, 'end': 276280, 'strand': 1}, {'start': 276662, 'end': 276796, 'strand': 1}, {'start': 276891, 'end': 276977, 'strand': 1}]
emb|CAJ0591432.1|	CAJ0591432.1	0.99	0.47	1497	2123	627	609	CATQJL010000001.1	CYNAS_LOCUS3415	Cylicocyclus_nassatus	{'start': 66212689, 'end': 66225167, 'strand': 1}	12479	[{'start': 66212696, 'end': 66212850, 'strand': 1}, {'start': 66212908, 'end': 66213011, 'strand': 1}, {'start': 66213214, 'end': 66213289, 'strand': 1}, {'start': 66213340, 'end': 66213401, 'strand': 1}, {'start': 66213459, 'end': 66213535, 'strand': 1}, {'start': 66213594, 'end': 66213691, 'strand': 1}, {'start': 66213742, 'end': 66213865, 'strand': 1}, {'start': 66213973, 'end': 66214091, 'strand': 1}, {'start': 66214158, 'end': 66214285, 'strand': 1}, {'start': 66214441, 'end': 66214545, 'strand': 1}, {'start': 66214599, 'end': 66214777, 'strand': 1}, {'start': 66214847, 'end': 66214981, 'strand': 1}, {'start': 66215031, 'end': 66215151, 'strand': 1}, {'start': 66215203, 'end': 66215297, 'strand': 1}, {'start': 66215359, 'end': 66215434, 'strand': 1}, {'start': 66215498, 'end': 66215633, 'strand': 1}, {'start': 66215905, 'end': 66216006, 'strand': 1}, {'start': 66216060, 'end': 66216234, 'strand': 1}, {'start': 66216294, 'end': 66216424, 'strand': 1}, {'start': 66216477, 'end': 66216578, 'strand': 1}, {'start': 66216629, 'end': 66216695, 'strand': 1}, {'start': 66216766, 'end': 66216852, 'strand': 1}, {'start': 66216900, 'end': 66216964, 'strand': 1}, {'start': 66217015, 'end': 66217135, 'strand': 1}, {'start': 66217230, 'end': 66217320, 'strand': 1}, {'start': 66217372, 'end': 66217514, 'strand': 1}, {'start': 66217565, 'end': 66217674, 'strand': 1}, {'start': 66217757, 'end': 66217817, 'strand': 1}, {'start': 66217889, 'end': 66217975, 'strand': 1}, {'start': 66218024, 'end': 66218264, 'strand': 1}, {'start': 66218329, 'end': 66218512, 'strand': 1}, {'start': 66218565, 'end': 66218720, 'strand': 1}, {'start': 66218778, 'end': 66218856, 'strand': 1}, {'start': 66218923, 'end': 66219066, 'strand': 1}, {'start': 66219124, 'end': 66219218, 'strand': 1}, {'start': 66219268, 'end': 66219348, 'strand': 1}, {'start': 66219401, 'end': 66219491, 'strand': 1}, {'start': 66219546, 'end': 66219659, 'strand': 1}, {'start': 66219735, 'end': 66219857, 'strand': 1}, {'start': 66219907, 'end': 66219919, 'strand': 1}, {'start': 66220698, 'end': 66220711, 'strand': 1}, {'start': 66221178, 'end': 66221295, 'strand': 1}, {'start': 66221409, 'end': 66221575, 'strand': 1}, {'start': 66221627, 'end': 66221749, 'strand': 1}, {'start': 66222078, 'end': 66222218, 'strand': 1}, {'start': 66222280, 'end': 66222349, 'strand': 1}, {'start': 66222401, 'end': 66222510, 'strand': 1}, {'start': 66222581, 'end': 66222667, 'strand': 1}, {'start': 66222720, 'end': 66222829, 'strand': 1}, {'start': 66223069, 'end': 66223105, 'strand': 1}, {'start': 66223159, 'end': 66223239, 'strand': 1}, {'start': 66223290, 'end': 66223421, 'strand': 1}, {'start': 66223475, 'end': 66223545, 'strand': 1}, {'start': 66223643, 'end': 66223731, 'strand': 1}, {'start': 66223796, 'end': 66223884, 'strand': 1}, {'start': 66223936, 'end': 66224057, 'strand': 1}, {'start': 66224110, 'end': 66224194, 'strand': 1}, {'start': 66224241, 'end': 66224315, 'strand': 1}, {'start': 66224376, 'end': 66224513, 'strand': 1}, {'start': 66224671, 'end': 66224736, 'strand': 1}]
gb|KAE9413040.1|	KAE9413040.1	0.95	0.45	38	633	596	609	MQTX01000372.1	Angca_004600	Angiostrongylus_cantonensis	{'start': 184765, 'end': 194112, 'strand': 1}	9348	[{'start': 184779, 'end': 184857, 'strand': 1}, {'start': 184968, 'end': 185078, 'strand': 1}, {'start': 185412, 'end': 185578, 'strand': 1}, {'start': 185709, 'end': 185831, 'strand': 1}, {'start': 190855, 'end': 190995, 'strand': 1}, {'start': 191226, 'end': 191295, 'strand': 1}, {'start': 191373, 'end': 191482, 'strand': 1}, {'start': 191624, 'end': 191710, 'strand': 1}, {'start': 191875, 'end': 191984, 'strand': 1}, {'start': 192198, 'end': 192234, 'strand': 1}, {'start': 192299, 'end': 192379, 'strand': 1}, {'start': 192490, 'end': 192621, 'strand': 1}, {'start': 192685, 'end': 192755, 'strand': 1}, {'start': 193016, 'end': 193104, 'strand': 1}, {'start': 193179, 'end': 193267, 'strand': 1}, {'start': 193346, 'end': 193467, 'strand': 1}, {'start': 193578, 'end': 193690, 'strand': 1}, {'start': 193937, 'end': 194112, 'strand': 1}]
emb|CAI4222995.1|	CAI4222995.1	0.98	0.44	8	609	602	609	CALQYR020007211.1	JU1783_LOCUS2368	Auanema_sp._JU1783	{'start': 225857, 'end': 228515, 'strand': 2}	2659	[{'start': 228404, 'end': 228515, 'strand': 2}, {'start': 228211, 'end': 228362, 'strand': 2}, {'start': 228044, 'end': 228166, 'strand': 2}, {'start': 227863, 'end': 228003, 'strand': 2}, {'start': 227638, 'end': 227817, 'strand': 2}, {'start': 227507, 'end': 227593, 'strand': 2}, {'start': 227356, 'end': 227465, 'strand': 2}, {'start': 227239, 'end': 227275, 'strand': 2}, {'start': 227121, 'end': 227195, 'strand': 2}, {'start': 226949, 'end': 227080, 'strand': 2}, {'start': 226844, 'end': 226905, 'strand': 2}, {'start': 226711, 'end': 226799, 'strand': 2}, {'start': 226578, 'end': 226666, 'strand': 2}, {'start': 226410, 'end': 226531, 'strand': 2}, {'start': 226281, 'end': 226365, 'strand': 2}, {'start': 226179, 'end': 226235, 'strand': 2}, {'start': 226082, 'end': 226134, 'strand': 2}, {'start': 225971, 'end': 226034, 'strand': 2}, {'start': 225857, 'end': 225925, 'strand': 2}]
gb|PAV87020.1|	PAV87020.1	0.99	0.42	10	635	626	609	LIAE01006610.1	WR25_03485	Diploscapter_pachys	{'start': 30053, 'end': 37073, 'strand': 1}	7021	[{'start': 30847, 'end': 30897, 'strand': 1}, {'start': 30946, 'end': 31033, 'strand': 1}, {'start': 31309, 'end': 31385, 'strand': 1}, {'start': 31445, 'end': 31525, 'strand': 1}, {'start': 31620, 'end': 31676, 'strand': 1}, {'start': 31728, 'end': 31793, 'strand': 1}, {'start': 31907, 'end': 32047, 'strand': 1}, {'start': 32290, 'end': 32359, 'strand': 1}, {'start': 32466, 'end': 32575, 'strand': 1}, {'start': 32892, 'end': 32978, 'strand': 1}, {'start': 33305, 'end': 33414, 'strand': 1}, {'start': 34077, 'end': 34113, 'strand': 1}, {'start': 34209, 'end': 34286, 'strand': 1}, {'start': 34505, 'end': 34639, 'strand': 1}, {'start': 34829, 'end': 34890, 'strand': 1}, {'start': 34993, 'end': 35081, 'strand': 1}, {'start': 35174, 'end': 35262, 'strand': 1}, {'start': 35511, 'end': 35644, 'strand': 1}, {'start': 36234, 'end': 36318, 'strand': 1}, {'start': 36514, 'end': 36576, 'strand': 1}, {'start': 36688, 'end': 36825, 'strand': 1}, {'start': 37005, 'end': 37073, 'strand': 1}]
